path,bb_x1,bb_y1,bb_x2,bb_y2,width,height,cara_cubierta,oclussion
RandOcc/img/10485.jpg,173.86588,190.35086,751.5532,960.5261,1024.0,1024.0,1.0,0.0120362772354836
RandOcc/img/1049.jpg,235.63159,129.71964,815.88477,976.8126,1024.0,1024.0,1.0,0.1605971518879787
RandOcc/img/10496.jpg,273.7312,82.4223,773.5398,978.93207,1024.0,1024.0,1.0,0.2211167428651478
RandOcc/img/10497.jpg,285.30118,202.25375,740.7899,967.7051,1024.0,1024.0,1.0,0.4660657991584152
RandOcc/img/10512.jpg,322.4933,272.74057,819.984,981.5537,1024.0,1024.0,1.0,0.0566676001476597
RandOcc/img/10539.jpg,340.0395,129.70023,826.7414,961.1786,1024.0,1024.0,1.0,0.6541358300124629
RandOcc/img/10544.jpg,266.3887,100.825714,830.754,1012.98267,1024.0,1024.0,1.0,0.4151198880233691
RandOcc/img/10545.jpg,229.95355,134.30994,754.8797,971.96875,1024.0,1024.0,1.0,0.1694828881021349
RandOcc/img/10555.jpg,249.41483,125.87906,811.131,967.30286,1024.0,1024.0,1.0,0.3285166819639302
RandOcc/img/10557.jpg,253.04803,62.728333,963.8901,1010.98334,1024.0,1024.0,1.0,0.1280683564556536
RandOcc/img/10562.jpg,300.65768,227.3335,830.13306,946.93774,1024.0,1024.0,1.0,0.3262536893594024
RandOcc/img/10583.jpg,230.71881,180.03183,759.3202,959.4364,1024.0,1024.0,1.0,0.1036925905369779
RandOcc/img/10588.jpg,214.38992,174.57181,825.9043,924.0078,1024.0,1024.0,1.0,0.1567034899990672
RandOcc/img/10593.jpg,180.13089,112.03366,787.27856,976.38513,1024.0,1024.0,1.0,0.3563321591624685
RandOcc/img/106.jpg,248.32532,175.0523,782.891,932.5761,1024.0,1024.0,1.0,0.6373467894005558
RandOcc/img/10602.jpg,192.40652,190.20547,720.93835,913.9531,1024.0,1024.0,1.0,0.2105452432985698
RandOcc/img/10604.jpg,275.37448,140.09879,845.1443,988.9542,1024.0,1024.0,1.0,0.1827775568447647
RandOcc/img/10608.jpg,239.04584,166.49295,763.9933,990.4834,1024.0,1024.0,1.0,0.33708330515924
RandOcc/img/10621.jpg,210.66266,219.33191,817.4661,1011.5945,1024.0,1024.0,1.0,0.3885414208166156
RandOcc/img/1065.jpg,207.11798,153.38528,766.9331,978.0028,1024.0,1024.0,1.0,0.2859263657957245
RandOcc/img/10665.jpg,204.3887,129.09842,816.3729,1012.2394,1024.0,1024.0,1.0,0.2295082842970968
RandOcc/img/10667.jpg,246.86157,168.09494,820.2273,994.26953,1024.0,1024.0,1.0,0.12657981198139
RandOcc/img/10685.jpg,223.10751,88.818756,833.80945,932.5858,1024.0,1024.0,1.0,0.2752764792205631
RandOcc/img/1072.jpg,185.89902,57.421967,831.2289,974.9856,1024.0,1024.0,1.0,0.281198003327787
RandOcc/img/10748.jpg,269.35336,92.51343,789.4984,975.53894,1024.0,1024.0,1.0,0.1951247934234501
RandOcc/img/1075.jpg,211.03632,106.30145,930.1833,1016.4124,1024.0,1024.0,1.0,0.5750291238815829
RandOcc/img/10760.jpg,251.15544,192.77298,739.438,954.0901,1024.0,1024.0,1.0,0.540809018377666
RandOcc/img/10763.jpg,200.53915,194.6156,739.2595,971.4452,1024.0,1024.0,1.0,0.5166477521249305
RandOcc/img/10771.jpg,336.58078,122.77695,896.7626,959.1201,1024.0,1024.0,1.0,0.3908286752836011
RandOcc/img/10784.jpg,157.19937,175.72696,738.5614,924.1022,1024.0,1024.0,1.0,0.1454488907319095
RandOcc/img/10792.jpg,218.62857,124.5535,755.5272,1019.1902,1024.0,1024.0,1.0,0.3747254048223517
RandOcc/img/1083.jpg,215.31592,141.3793,833.2969,944.3135,1024.0,1024.0,1.0,0.0818679976520601
RandOcc/img/10832.jpg,287.81738,162.24194,792.605,1009.48865,1024.0,1024.0,1.0,0.6425820880048578
RandOcc/img/10846.jpg,223.81659,171.42734,801.4747,942.7656,1024.0,1024.0,1.0,0.5076457574180114
RandOcc/img/10867.jpg,289.3867,248.30301,808.3491,917.964,1024.0,1024.0,1.0,0.256279757018552
RandOcc/img/10871.jpg,210.14618,173.40863,683.7183,919.49945,1024.0,1024.0,1.0,0.4761160547699845
RandOcc/img/10879.jpg,210.27803,171.71802,716.91254,905.6406,1024.0,1024.0,1.0,0.3780704288154083
RandOcc/img/1090.jpg,250.2674,219.1398,804.8466,893.3579,1024.0,1024.0,1.0,0.1497955030948143
RandOcc/img/10931.jpg,246.12889,149.27869,732.0437,928.9342,1024.0,1024.0,1.0,0.4292964531937868
RandOcc/img/10939.jpg,200.68866,177.85336,758.91223,939.0525,1024.0,1024.0,1.0,0.0623224534755637
RandOcc/img/10958.jpg,232.16992,132.29996,751.5812,973.36487,1024.0,1024.0,1.0,0.7715142437196361
RandOcc/img/10964.jpg,297.39105,141.88663,897.3045,962.7472,1024.0,1024.0,1.0,0.1077622814108402
RandOcc/img/10987.jpg,245.43558,224.95499,780.443,964.73914,1024.0,1024.0,1.0,0.2193067265721638
RandOcc/img/1100.jpg,168.7721,96.04593,759.552,959.98083,1024.0,1024.0,1.0,0.3493376180482685
RandOcc/img/11011.jpg,198.78738,147.7956,800.21484,950.6495,1024.0,1024.0,1.0,0.3380580171409552
RandOcc/img/11031.jpg,282.87253,131.90784,840.8789,1053.5427,1024.0,1024.0,1.0,0.5516225827961769
RandOcc/img/11041.jpg,199.72202,143.68472,761.489,965.504,1024.0,1024.0,1.0,0.3179228462119781
RandOcc/img/11042.jpg,294.2618,141.26804,849.7008,991.60376,1024.0,1024.0,1.0,0.2138825315787157
RandOcc/img/11063.jpg,181.46228,174.50882,861.28467,964.75903,1024.0,1024.0,1.0,0.2992717937971501
RandOcc/img/11079.jpg,234.85886,118.07611,818.8773,966.356,1024.0,1024.0,1.0,0.5377877291370219
RandOcc/img/11086.jpg,291.28558,222.86414,733.7507,912.3009,1024.0,1024.0,1.0,0.2060890265588252
RandOcc/img/11089.jpg,154.60443,223.26602,767.5236,976.12036,1024.0,1024.0,1.0,0.1920843701860409
RandOcc/img/11092.jpg,262.25165,168.568,776.3571,955.1311,1024.0,1024.0,1.0,0.2579081737135992
RandOcc/img/1110.jpg,243.34012,180.31845,778.1022,965.55786,1024.0,1024.0,1.0,0.4225984518798601
RandOcc/img/1111.jpg,215.43988,109.99356,767.4698,969.2986,1024.0,1024.0,1.0,0.1794406823805182
RandOcc/img/11138.jpg,217.29373,52.14914,826.18384,1002.0602,1024.0,1024.0,1.0,0.2893008873055561
RandOcc/img/11144.jpg,221.07013,173.53683,793.9129,993.7407,1024.0,1024.0,1.0,0.3713353999758444
RandOcc/img/11146.jpg,259.65192,201.79544,744.09924,903.86633,1024.0,1024.0,1.0,0.1433958329713104
RandOcc/img/11180.jpg,244.19485,170.18073,799.3375,1009.4664,1024.0,1024.0,1.0,0.2330698903787983
RandOcc/img/11188.jpg,313.11597,96.99762,898.8899,923.9587,1024.0,1024.0,1.0,0.1622178920428105
RandOcc/img/11217.jpg,186.99225,87.50705,745.64453,956.713,1024.0,1024.0,1.0,0.0696480154060126
RandOcc/img/11221.jpg,212.77933,122.980774,830.8141,972.77325,1024.0,1024.0,1.0,0.4329979276422561
RandOcc/img/11237.jpg,206.3103,258.54657,730.0767,930.9411,1024.0,1024.0,1.0,0.390965445057051
RandOcc/img/11242.jpg,243.17047,84.68564,830.9886,948.99146,1024.0,1024.0,1.0,0.2431610283385598
RandOcc/img/1125.jpg,245.6871,97.40823,856.7302,989.6792,1024.0,1024.0,1.0,0.4441769534027014
RandOcc/img/11256.jpg,214.6535,147.49225,762.74347,1001.2961,1024.0,1024.0,1.0,0.1496281472837723
RandOcc/img/11267.jpg,273.87518,157.7781,804.90375,965.396,1024.0,1024.0,1.0,0.6619646223636149
RandOcc/img/11274.jpg,229.10303,52.69586,780.7846,1025.845,1024.0,1024.0,1.0,0.5464813300924951
RandOcc/img/11279.jpg,290.0119,131.40613,823.46075,974.2388,1024.0,1024.0,1.0,0.5039784365181319
RandOcc/img/11281.jpg,255.23907,104.16901,802.5578,1000.02606,1024.0,1024.0,1.0,0.2120628801042572
RandOcc/img/11285.jpg,252.04453,159.21158,774.6864,957.9675,1024.0,1024.0,1.0,0.6390701648424495
RandOcc/img/11300.jpg,249.06778,169.48273,654.5277,967.3083,1024.0,1024.0,1.0,0.2418821172210324
RandOcc/img/11333.jpg,198.32657,194.35172,746.28625,1000.33777,1024.0,1024.0,1.0,0.3451149035307955
RandOcc/img/1134.jpg,268.90497,177.72162,759.3089,927.3298,1024.0,1024.0,1.0,0.1844742175185768
RandOcc/img/11345.jpg,227.58368,186.8147,766.96,921.3738,1024.0,1024.0,1.0,0.3440708090430826
RandOcc/img/11349.jpg,273.5783,183.21991,800.5777,933.7415,1024.0,1024.0,1.0,0.1950002850464626
RandOcc/img/11353.jpg,252.98175,148.0087,781.90424,967.7472,1024.0,1024.0,1.0,0.2965695303767377
RandOcc/img/11354.jpg,212.00507,183.4339,752.72784,996.8448,1024.0,1024.0,1.0,0.0700334286452645
RandOcc/img/11368.jpg,245.56403,194.87637,780.48773,911.4618,1024.0,1024.0,1.0,0.4057744341526964
RandOcc/img/1137.jpg,200.79227,110.38779,832.08704,946.5394,1024.0,1024.0,1.0,0.0743656981114762
RandOcc/img/11376.jpg,267.39404,192.06845,858.8247,969.27515,1024.0,1024.0,1.0,0.20540920009473
RandOcc/img/11384.jpg,201.51624,172.86115,765.9867,967.86053,1024.0,1024.0,1.0,0.351727671201685
RandOcc/img/11386.jpg,291.52194,151.31964,834.6522,1003.2236,1024.0,1024.0,1.0,0.3732095680114244
RandOcc/img/11394.jpg,239.86337,152.35101,764.79614,974.5909,1024.0,1024.0,1.0,0.4653873184444791
RandOcc/img/11430.jpg,151.60376,180.5712,751.6948,940.3561,1024.0,1024.0,1.0,0.3073118062082832
RandOcc/img/11435.jpg,205.50449,151.8085,783.7224,984.2279,1024.0,1024.0,1.0,0.5646333496651967
RandOcc/img/11436.jpg,213.86337,153.57755,763.6378,937.25085,1024.0,1024.0,1.0,0.3317940053339798
RandOcc/img/1144.jpg,361.3369,71.34509,840.08203,986.3032,1024.0,1024.0,1.0,0.4094428865378662
RandOcc/img/11491.jpg,301.6753,161.23514,777.20667,989.0397,1024.0,1024.0,1.0,0.369784032783943
RandOcc/img/11493.jpg,331.38602,109.07242,884.3248,983.3457,1024.0,1024.0,1.0,0.6383124856910941
RandOcc/img/11494.jpg,230.1218,134.63986,791.25,978.2241,1024.0,1024.0,1.0,0.3688172392146676
RandOcc/img/11499.jpg,248.4595,77.51895,829.23816,990.095,1024.0,1024.0,1.0,0.2902602285605347
RandOcc/img/11501.jpg,286.93054,159.90039,779.1631,1019.71826,1024.0,1024.0,1.0,0.3562652550489706
RandOcc/img/11507.jpg,253.66098,192.42514,794.76843,936.6987,1024.0,1024.0,1.0,0.3543732191358538
RandOcc/img/11540.jpg,185.55902,202.42487,762.5672,929.91156,1024.0,1024.0,1.0,0.3300380335656822
RandOcc/img/11545.jpg,60.046906,130.61218,755.66235,986.6206,1024.0,1024.0,1.0,0.5560716489979669
RandOcc/img/1155.jpg,204.75177,199.49118,765.811,964.69995,1024.0,1024.0,1.0,0.3030176709466007
RandOcc/img/11551.jpg,222.25574,196.17264,774.32336,1012.14014,1024.0,1024.0,1.0,0.1031512634816252
RandOcc/img/1157.jpg,137.90656,150.9849,730.09015,901.5941,1024.0,1024.0,1.0,0.5368717375093214
RandOcc/img/11577.jpg,251.46217,155.03964,759.3339,948.1138,1024.0,1024.0,1.0,0.2686632596823488
RandOcc/img/11587.jpg,187.91959,129.24893,766.9491,963.2112,1024.0,1024.0,1.0,0.3419611545724306
RandOcc/img/11591.jpg,239.05728,128.11557,770.051,937.39954,1024.0,1024.0,1.0,0.2127485993805115
RandOcc/img/11592.jpg,275.4063,179.90857,894.58734,969.48975,1024.0,1024.0,1.0,0.2467298977648372
RandOcc/img/11625.jpg,238.04337,185.7764,782.4226,1003.30054,1024.0,1024.0,1.0,0.2349198215577526
RandOcc/img/11644.jpg,176.59634,197.4502,777.5995,939.6937,1024.0,1024.0,1.0,0.4670127845338322
RandOcc/img/11658.jpg,248.79428,127.372894,756.60315,983.2936,1024.0,1024.0,1.0,0.3292389451519102
RandOcc/img/11659.jpg,246.03839,42.736145,851.8365,926.22,1024.0,1024.0,1.0,0.2509044998869375
RandOcc/img/11662.jpg,240.08627,260.6577,798.12146,953.5405,1024.0,1024.0,1.0,0.2204568275210314
RandOcc/img/11671.jpg,246.01779,160.64542,856.53,980.98376,1024.0,1024.0,1.0,0.2561043125223469
RandOcc/img/11673.jpg,185.16937,121.508484,764.14716,947.9974,1024.0,1024.0,1.0,0.412976701619106
RandOcc/img/1169.jpg,284.78033,144.69632,776.5417,944.13135,1024.0,1024.0,1.0,0.3113912994077461
RandOcc/img/11716.jpg,186.59467,158.78635,741.99835,957.12915,1024.0,1024.0,1.0,0.1245414284017443
RandOcc/img/11717.jpg,254.96912,175.6529,779.57837,993.57916,1024.0,1024.0,1.0,0.3758129175946547
RandOcc/img/11726.jpg,183.6004,169.9986,703.68585,923.51776,1024.0,1024.0,1.0,0.1697315276787835
RandOcc/img/11738.jpg,235.66528,305.35516,754.43463,877.67377,1024.0,1024.0,1.0,0.4673633356088851
RandOcc/img/11741.jpg,342.95068,137.27798,890.26855,953.556,1024.0,1024.0,1.0,0.3922899150813377
RandOcc/img/11748.jpg,223.12164,105.864105,831.66693,969.589,1024.0,1024.0,1.0,0.2136797160918265
RandOcc/img/11766.jpg,325.4536,191.72491,752.07654,976.8024,1024.0,1024.0,1.0,0.485022523889894
RandOcc/img/11770.jpg,319.04453,103.83627,872.4485,965.1489,1024.0,1024.0,1.0,0.1189478129216318
RandOcc/img/11773.jpg,265.2087,154.74008,811.2529,946.18665,1024.0,1024.0,1.0,0.1694931909821723
RandOcc/img/11778.jpg,248.38782,141.58026,813.03174,971.9085,1024.0,1024.0,1.0,0.4834882084132359
RandOcc/img/11785.jpg,235.21814,131.73495,801.43005,922.031,1024.0,1024.0,1.0,0.4277636206210272
RandOcc/img/11791.jpg,97.94754,167.73236,739.80505,954.42474,1024.0,1024.0,1.0,0.1967892900547028
RandOcc/img/1182.jpg,268.2902,103.24246,804.864,978.13916,1024.0,1024.0,1.0,0.2507792017823186
RandOcc/img/11839.jpg,265.1421,168.77808,763.9358,947.671,1024.0,1024.0,1.0,0.4162736050148187
RandOcc/img/11850.jpg,230.34903,188.31055,769.32446,964.98804,1024.0,1024.0,1.0,0.2266528931735371
RandOcc/img/11852.jpg,209.0904,176.1962,755.58203,933.8917,1024.0,1024.0,1.0,0.2101950399116421
RandOcc/img/11853.jpg,255.2435,181.67911,852.8209,944.37585,1024.0,1024.0,1.0,0.4771286325315289
RandOcc/img/11854.jpg,160.92035,223.54276,766.1406,949.7522,1024.0,1024.0,1.0,0.6209906121650695
RandOcc/img/11858.jpg,160.35751,201.31863,769.75916,911.8865,1024.0,1024.0,1.0,0.1556863429968564
RandOcc/img/11873.jpg,204.85257,187.62204,757.19934,902.7612,1024.0,1024.0,1.0,0.3653934926662199
RandOcc/img/11888.jpg,294.06427,203.97632,792.76324,945.979,1024.0,1024.0,1.0,0.2890493337476466
RandOcc/img/1190.jpg,309.38095,150.2414,893.13293,961.0451,1024.0,1024.0,1.0,0.1441168264783189
RandOcc/img/11900.jpg,240.8172,236.69647,766.64026,954.7032,1024.0,1024.0,1.0,0.3456457772491078
RandOcc/img/11902.jpg,241.92969,112.50195,749.99066,999.16174,1024.0,1024.0,1.0,0.2317316869482223
RandOcc/img/11917.jpg,179.55154,159.64853,728.67456,1004.968,1024.0,1024.0,1.0,0.1423362882470689
RandOcc/img/11944.jpg,205.28647,44.85565,736.2793,1001.5872,1024.0,1024.0,1.0,0.2631329574134712
RandOcc/img/11955.jpg,228.29382,223.82703,764.1715,968.33203,1024.0,1024.0,1.0,0.2411194995037145
RandOcc/img/11980.jpg,236.61945,69.02884,735.62897,985.09326,1024.0,1024.0,1.0,0.362967899797555
RandOcc/img/11991.jpg,254.03052,137.46136,798.1771,974.4057,1024.0,1024.0,1.0,0.4068079720885686
RandOcc/img/11995.jpg,234.8357,120.60733,764.7566,957.8412,1024.0,1024.0,1.0,0.15711560162403
RandOcc/img/12016.jpg,231.27155,116.236694,786.6064,960.5376,1024.0,1024.0,1.0,0.1024490911318212
RandOcc/img/12018.jpg,276.58118,170.8154,720.0953,929.2908,1024.0,1024.0,1.0,0.3692431711517034
RandOcc/img/12019.jpg,252.6596,136.9161,835.24164,927.4403,1024.0,1024.0,1.0,0.3797717016193257
RandOcc/img/12052.jpg,268.34274,125.59305,862.2506,995.155,1024.0,1024.0,1.0,0.4650262771275599
RandOcc/img/12060.jpg,184.0463,179.54367,745.2389,912.7936,1024.0,1024.0,1.0,0.2158906363683808
RandOcc/img/12080.jpg,232.93869,172.86166,771.46985,919.69275,1024.0,1024.0,1.0,0.4212713961964638
RandOcc/img/12099.jpg,298.81772,125.84067,880.4364,995.6443,1024.0,1024.0,1.0,0.2505521158816495
RandOcc/img/12108.jpg,153.08656,150.6705,646.10004,929.8655,1024.0,1024.0,1.0,0.2853382068936926
RandOcc/img/12114.jpg,185.83566,163.3422,794.2877,957.9885,1024.0,1024.0,1.0,0.234466388575135
RandOcc/img/12115.jpg,251.06836,8.64502,805.1156,954.9015,1024.0,1024.0,1.0,0.1747872706175598
RandOcc/img/12124.jpg,160.33585,193.14005,764.9707,952.4873,1024.0,1024.0,1.0,0.3797859190058416
RandOcc/img/12142.jpg,236.24625,126.128784,834.1592,996.6561,1024.0,1024.0,1.0,0.5555170381668804
RandOcc/img/12146.jpg,254.15079,205.97241,807.34863,948.0056,1024.0,1024.0,1.0,0.5967645913109947
RandOcc/img/12160.jpg,240.76678,87.688965,823.5202,983.02893,1024.0,1024.0,1.0,0.3257170440204083
RandOcc/img/12172.jpg,280.48813,50.264984,898.3231,1007.1223,1024.0,1024.0,1.0,0.115250858029878
RandOcc/img/12181.jpg,255.42873,138.26407,761.9475,923.6594,1024.0,1024.0,1.0,0.2741798447713669
RandOcc/img/12188.jpg,224.6742,138.91898,801.1926,913.45386,1024.0,1024.0,1.0,0.4257910516901934
RandOcc/img/12201.jpg,296.98657,183.58609,837.5719,964.0985,1024.0,1024.0,1.0,0.1003009987031693
RandOcc/img/12203.jpg,181.95688,83.27951,727.42957,967.9745,1024.0,1024.0,1.0,0.4986411891713996
RandOcc/img/12210.jpg,257.28284,83.60727,858.9896,984.23,1024.0,1024.0,1.0,0.3108849327375463
RandOcc/img/12213.jpg,134.39386,216.2211,705.15717,883.72327,1024.0,1024.0,1.0,0.3566271194758668
RandOcc/img/12217.jpg,228.96307,-3.7473755,821.27594,1057.8682,1024.0,1024.0,1.0,0.542685025817556
RandOcc/img/12226.jpg,213.38974,-45.01938,890.2594,1041.7744,1024.0,1024.0,1.0,0.1642864879827654
RandOcc/img/1224.jpg,203.43475,87.95981,833.42926,1000.9503,1024.0,1024.0,1.0,0.2133270131927632
RandOcc/img/12248.jpg,232.37704,133.84308,810.60205,971.5037,1024.0,1024.0,1.0,0.3473686759240203
RandOcc/img/12251.jpg,267.72272,140.89017,746.6412,1026.1631,1024.0,1024.0,1.0,0.1039734630203985
RandOcc/img/12260.jpg,273.70175,77.88394,813.3043,988.839,1024.0,1024.0,1.0,0.3649666008277833
RandOcc/img/12302.jpg,280.41202,178.56082,768.926,953.1118,1024.0,1024.0,1.0,0.315089246364037
RandOcc/img/12330.jpg,249.77243,154.67438,773.9115,989.02936,1024.0,1024.0,1.0,0.0757363432531593
RandOcc/img/12333.jpg,220.65707,161.14066,788.176,988.1284,1024.0,1024.0,1.0,0.1014698046062267
RandOcc/img/12334.jpg,150.10437,189.8518,715.9409,909.3534,1024.0,1024.0,1.0,0.0786303311428939
RandOcc/img/1234.jpg,231.36682,170.02884,786.47455,960.93945,1024.0,1024.0,1.0,0.1787453655259724
RandOcc/img/12357.jpg,217.27475,95.311646,801.3495,944.7594,1024.0,1024.0,1.0,0.5373343305388388
RandOcc/img/12360.jpg,158.0639,220.20236,795.92126,987.65283,1024.0,1024.0,1.0,0.325149389094252
RandOcc/img/12370.jpg,213.01178,145.27353,872.5142,997.6537,1024.0,1024.0,1.0,0.2434932572477335
RandOcc/img/12373.jpg,237.54898,213.91693,770.42834,906.2404,1024.0,1024.0,1.0,0.3363009572260526
RandOcc/img/12400.jpg,179.53464,173.12897,755.0919,959.9078,1024.0,1024.0,1.0,0.3649519723563662
RandOcc/img/1242.jpg,266.05176,90.16235,766.2291,960.35486,1024.0,1024.0,1.0,0.2912011646015302
RandOcc/img/12436.jpg,189.97083,190.5918,787.2146,948.28894,1024.0,1024.0,1.0,0.12613361547763
RandOcc/img/12443.jpg,213.56998,191.79446,812.40356,964.90515,1024.0,1024.0,1.0,0.2475225407389434
RandOcc/img/12458.jpg,294.53696,153.21051,817.87634,953.5278,1024.0,1024.0,1.0,0.5616198256416509
RandOcc/img/12479.jpg,270.26703,110.95294,784.05804,993.436,1024.0,1024.0,1.0,0.1607389411077479
RandOcc/img/1251.jpg,235.15833,169.20544,787.77014,964.3352,1024.0,1024.0,1.0,0.4167987749954963
RandOcc/img/12511.jpg,238.29904,194.39401,780.9564,952.6168,1024.0,1024.0,1.0,0.2533581447143334
RandOcc/img/12512.jpg,217.39542,192.98431,766.7711,904.13824,1024.0,1024.0,1.0,0.2491197676635157
RandOcc/img/12535.jpg,236.55356,133.504,840.4917,982.7676,1024.0,1024.0,1.0,0.1231311848881083
RandOcc/img/1254.jpg,276.63828,157.3674,773.04956,1006.7855,1024.0,1024.0,1.0,0.1524612754229719
RandOcc/img/12547.jpg,188.0769,198.0622,766.8158,944.87384,1024.0,1024.0,1.0,0.3721108976118583
RandOcc/img/12548.jpg,234.79776,185.43332,753.5746,943.92944,1024.0,1024.0,1.0,0.2127612998276533
RandOcc/img/12573.jpg,253.0057,201.8258,774.32434,949.70105,1024.0,1024.0,1.0,0.2046157197148254
RandOcc/img/12575.jpg,197.7976,147.9006,809.52747,1024.2604,1024.0,1024.0,1.0,0.200779252105039
RandOcc/img/12584.jpg,184.62119,46.002533,857.8269,964.8661,1024.0,1024.0,1.0,0.3419186744342632
